"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"21.08.2014","39,58","39,65","39,78","39,41","288,49K","-0,05%"
"20.08.2014","39,60","39,00","39,66","38,89","555,25K","1,28%"
"19.08.2014","39,10","39,30","39,46","38,54","599,96K","-0,38%"
"18.08.2014","39,25","39,35","39,67","38,50","613,52K","0,67%"
"14.08.2014","38,99","38,98","39,38","38,50","975,20K","-0,03%"
"13.08.2014","39,00","38,71","39,25","38,38","1,33M","0,75%"
"12.08.2014","38,71","38,65","39,14","38,20","799,76K","0,28%"
"11.08.2014","38,60","38,00","38,60","37,99","1,45M","2,93%"
"08.08.2014","37,50","37,11","37,77","37,02","760,15K","-0,53%"
"07.08.2014","37,70","38,30","38,63","37,21","785,09K","-1,67%"
"06.08.2014","38,34","37,60","38,34","37,46","706,71K","1,72%"
"05.08.2014","37,69","37,51","37,86","37,25","721,83K","1,86%"
"04.08.2014","37,00","37,28","38,17","37,00","1,49M","0,33%"
"01.08.2014","36,88","37,00","37,35","36,16","1,60M","-0,32%"
"31.07.2014","37,00","38,11","38,68","37,00","1,09M","-3,77%"
"30.07.2014","38,45","39,29","39,46","37,90","878,43K","-1,91%"
"29.07.2014","39,20","38,97","39,50","38,64","988,61K","1,61%"
"28.07.2014","38,58","39,01","39,74","38,58","761,45K","-0,77%"
"25.07.2014","38,88","40,10","40,20","38,33","1,43M","-2,68%"
"24.07.2014","39,95","40,60","40,70","39,59","1,11M","-1,55%"
"23.07.2014","40,58","41,70","42,20","40,46","2,90M","-5,80%"
"22.07.2014","43,08","42,77","43,08","42,28","484,04K","0,72%"
"21.07.2014","42,77","42,72","42,77","41,81","247,80K","0,19%"
"18.07.2014","42,69","42,42","42,92","42,05","432,45K","0,00%"
"17.07.2014","42,69","42,63","43,05","42,22","708,73K","-0,37%"
"16.07.2014","42,85","42,20","43,36","42,04","1,24M","1,66%"
"15.07.2014","42,15","42,20","42,47","42,01","449,15K","0,36%"
"14.07.2014","42,00","41,70","42,18","41,67","619,67K","0,50%"
"11.07.2014","41,79","40,34","42,09","40,34","635,14K","2,96%"
"10.07.2014","40,59","41,45","41,58","40,25","1,22M","-1,77%"
"09.07.2014","41,32","41,70","41,91","40,68","521,18K","-0,94%"
"08.07.2014","41,71","41,09","41,88","41,09","489,86K","1,73%"
"07.07.2014","41,00","40,29","41,00","40,29","251,76K","1,99%"
"04.07.2014","40,20","40,20","40,31","39,94","323,38K","0,75%"
"03.07.2014","39,90","40,16","40,24","39,11","838,80K","0,00%"
"02.07.2014","39,90","41,00","41,44","39,76","767,74K","-2,40%"
"01.07.2014","40,88","41,00","41,14","40,65","154,80K","-0,29%"
"30.06.2014","41,00","41,20","41,34","40,55","374,59K","0,12%"
"27.06.2014","40,95","40,92","41,62","40,65","348,56K","0,17%"
"26.06.2014","40,88","42,05","42,06","40,75","583,41K","-2,55%"
"25.06.2014","41,95","41,94","42,20","41,30","828,70K","-0,57%"
"24.06.2014","42,19","42,00","42,20","41,75","363,01K","1,27%"
"23.06.2014","41,66","41,15","42,00","41,00","427,02K","1,24%"
"20.06.2014","41,15","41,77","41,77","41,15","1,22M","-1,08%"
"18.06.2014","41,60","41,28","41,75","41,22","593,60K","0,97%"
"17.06.2014","41,20","40,52","41,39","40,52","806,74K","1,70%"
"16.06.2014","40,51","40,83","40,83","40,30","482,27K","-0,78%"
"13.06.2014","40,83","41,01","41,04","40,80","434,87K","-0,41%"
"12.06.2014","41,00","41,78","41,78","40,73","658,67K","-4,65%"
"11.06.2014","43,00","42,93","43,00","42,32","670,06K","0,19%"
"10.06.2014","42,92","42,99","43,11","42,70","563,22K","0,52%"
"09.06.2014","42,70","43,20","43,42","42,70","525,88K","-0,70%"
"06.06.2014","43,00","43,00","43,21","42,71","575,17K","0,19%"
"05.06.2014","42,92","42,10","43,28","42,05","672,62K","2,26%"
"04.06.2014","41,97","41,85","42,35","41,62","1,01M","0,29%"
"03.06.2014","41,85","42,50","42,70","41,57","1,05M","-1,23%"
"02.06.2014","42,37","42,29","42,86","42,03","581,77K","0,45%"
"30.05.2014","42,18","42,80","43,18","42,18","1,32M","-1,45%"
"29.05.2014","42,80","43,79","43,79","42,53","1,02M","-2,10%"
"28.05.2014","43,72","44,23","44,54","43,63","404,34K","-1,15%"
"27.05.2014","44,23","44,81","44,94","44,12","419,96K","-1,78%"
"26.05.2014","45,03","45,10","45,78","44,86","506,12K","0,90%"
"23.05.2014","44,63","44,65","45,20","44,15","578,66K","-0,13%"
"22.05.2014","44,69","43,65","44,88","43,33","599,72K","3,33%"
"21.05.2014","43,25","44,28","44,28","43,12","369,90K","-1,99%"
"20.05.2014","44,13","44,20","44,66","43,81","278,11K","-0,38%"
"19.05.2014","44,30","44,39","44,59","43,58","247,91K","0,20%"
"16.05.2014","44,21","43,95","44,44","43,50","281,89K","1,63%"
"15.05.2014","43,50","44,58","44,90","43,40","467,39K","-2,44%"
"14.05.2014","44,59","44,40","44,96","44,26","637,60K","0,79%"
"13.05.2014","44,24","44,33","44,46","44,03","346,60K","-0,02%"
"12.05.2014","44,25","43,00","44,25","42,99","366,42K","3,34%"
"09.05.2014","42,82","43,70","43,84","42,82","461,27K","-1,56%"
"08.05.2014","43,50","43,69","44,09","43,26","725,18K","0,00%"
"07.05.2014","43,50","43,88","44,15","43,34","878,90K","-1,69%"
"06.05.2014","44,25","44,80","44,80","43,73","393,19K","-0,32%"
"05.05.2014","44,39","45,12","45,18","44,19","375,29K","-1,90%"
"02.05.2014","45,25","45,10","45,36","44,86","265,02K","-0,11%"
"30.04.2014","45,30","45,93","46,19","45,30","677,24K","-1,52%"
"29.04.2014","46,00","45,85","46,30","45,82","577,99K","1,19%"
"28.04.2014","45,46","45,09","45,84","45,09","299,95K","0,80%"
"25.04.2014","45,10","45,45","45,84","45,10","494,47K","-1,10%"
"24.04.2014","45,60","44,50","46,19","44,49","1,56M","1,67%"
"23.04.2014","44,85","44,15","44,98","43,85","908,73K","1,72%"
"22.04.2014","44,09","43,30","44,27","43,11","347,78K","1,24%"
"17.04.2014","43,55","43,02","43,55","43,02","254,64K","1,23%"
"16.04.2014","43,02","43,68","44,01","43,02","723,39K","-0,30%"
"15.04.2014","43,15","44,00","44,15","43,12","869,59K","-2,60%"
"14.04.2014","44,30","43,76","44,34","43,30","677,11K","-0,45%"
"11.04.2014","44,50","43,50","44,50","43,50","751,34K","0,00%"
"10.04.2014","44,50","43,49","44,50","43,35","964,65K","3,49%"
"09.04.2014","43,00","43,51","43,82","42,75","953,57K","-0,97%"
"08.04.2014","43,42","43,02","43,42","42,58","377,27K","0,93%"
"07.04.2014","43,02","42,90","43,40","42,36","367,32K","-0,88%"
"04.04.2014","43,40","42,97","43,40","42,31","290,34K","1,45%"
"03.04.2014","42,78","42,72","43,40","42,31","776,54K","-0,72%"
"02.04.2014","43,09","43,00","43,34","42,95","628,09K","0,68%"
"01.04.2014","42,80","43,22","43,60","42,11","509,92K","-0,97%"
"31.03.2014","43,22","42,33","43,26","42,33","789,90K","2,68%"
"28.03.2014","42,09","42,10","42,40","41,81","455,92K","0,98%"
"27.03.2014","41,68","42,00","42,37","41,68","904,21K","-1,00%"
"26.03.2014","42,10","41,00","42,25","41,00","646,77K","3,01%"
"25.03.2014","40,87","40,59","41,35","40,56","402,12K","0,69%"
"24.03.2014","40,59","40,37","40,67","40,00","274,54K","0,54%"
"21.03.2014","40,37","41,15","41,45","40,37","1,45M","-0,81%"
"20.03.2014","40,70","40,90","41,89","40,61","588,31K","-0,73%"
"19.03.2014","41,00","41,48","41,93","40,87","235,45K","-0,77%"
"18.03.2014","41,32","41,77","42,48","41,20","731,94K","-2,36%"
"17.03.2014","42,32","40,58","42,32","40,21","768,55K","4,36%"
"14.03.2014","40,55","39,70","40,55","39,51","812,41K","1,12%"
"13.03.2014","40,10","40,57","41,73","40,10","927,14K","-1,16%"
"12.03.2014","40,57","40,15","41,08","39,76","760,31K","1,22%"
"11.03.2014","40,08","40,00","40,74","39,89","661,60K","1,26%"
"10.03.2014","39,58","40,70","41,12","39,58","478,67K","-2,78%"
"07.03.2014","40,71","41,21","41,76","40,71","322,70K","-1,09%"
"06.03.2014","41,16","41,65","41,88","41,00","503,02K","-0,46%"
"05.03.2014","41,35","41,10","41,79","41,00","938,85K","0,85%"
"04.03.2014","41,00","41,05","41,76","40,60","1,21M","2,50%"
"03.03.2014","40,00","42,26","42,35","39,80","1,30M","-8,47%"
"28.02.2014","43,70","41,80","44,00","41,80","1,43M","4,80%"
"27.02.2014","41,70","42,00","42,26","41,20","523,47K","-0,38%"
"26.02.2014","41,86","43,30","43,60","41,86","1,23M","-3,33%"
"25.02.2014","43,30","43,70","43,89","43,20","447,42K","-0,92%"
"24.02.2014","43,70","43,08","44,12","42,81","831,29K","1,27%"
"21.02.2014","43,15","42,20","43,43","41,86","914,50K","3,23%"
"20.02.2014","41,80","41,80","42,30","41,60","738,17K","-0,62%"
"19.02.2014","42,06","42,10","42,69","41,24","609,49K","0,48%"
"18.02.2014","41,86","41,50","42,29","41,50","775,50K","0,99%"
"17.02.2014","41,45","41,20","41,67","41,00","362,21K","1,82%"
"14.02.2014","40,71","41,66","41,72","40,51","761,16K","-1,76%"
"13.02.2014","41,44","41,91","41,94","41,16","499,78K","-1,12%"
"12.02.2014","41,91","42,36","42,47","41,77","970,10K","-0,69%"
"11.02.2014","42,20","41,35","42,31","41,08","1,07M","2,30%"
"10.02.2014","41,25","40,76","41,70","40,40","788,26K","1,08%"
"07.02.2014","40,81","39,79","40,81","39,35","1,45M","2,56%"
"06.02.2014","39,79","38,00","39,80","37,92","1,75M","4,99%"
"05.02.2014","37,90","38,20","38,50","37,90","1,17M","-1,43%"
"04.02.2014","38,45","38,52","39,18","38,24","744,23K","-0,90%"
"03.02.2014","38,80","38,89","39,45","38,55","901,55K","0,03%"
"31.01.2014","38,79","38,70","39,39","37,90","1,41M","0,49%"
"30.01.2014","38,60","38,20","38,67","37,50","1,05M","1,05%"
"29.01.2014","38,20","38,88","39,00","38,10","1,51M","-0,78%"
"28.01.2014","38,50","38,50","38,89","38,02","1,33M","1,37%"
"27.01.2014","37,98","38,50","39,55","37,98","1,80M","-2,57%"
"24.01.2014","38,98","40,05","40,53","38,98","1,21M","-2,55%"
"23.01.2014","40,00","40,49","41,19","39,44","1,21M","-1,14%"
"22.01.2014","40,46","41,49","41,49","40,10","2,14M","-1,20%"
"21.01.2014","40,95","41,19","41,80","40,95","577,31K","-0,07%"
"20.01.2014","40,98","41,80","42,16","40,66","1,12M","-2,66%"
"17.01.2014","42,10","42,53","42,65","41,62","757,91K","-1,10%"
"16.01.2014","42,57","42,60","42,95","42,07","391,45K","0,88%"
"15.01.2014","42,20","42,99","43,05","42,20","919,80K","-0,17%"
"14.01.2014","42,27","42,55","43,06","42,27","1,39M","-0,66%"
"13.01.2014","42,55","42,26","43,09","42,26","575,38K","0,83%"
"10.01.2014","42,20","41,20","42,20","40,53","1,88M","1,93%"
"09.01.2014","41,40","41,55","42,17","41,37","1,39M","-1,43%"
"08.01.2014","42,00","42,10","42,44","41,81","1,15M","-0,24%"
"07.01.2014","42,10","42,00","42,60","41,65","1,40M","-0,99%"
"03.01.2014","42,52","43,00","43,18","42,50","605,14K","-1,46%"
"02.01.2014","43,15","41,65","43,41","41,20","824,45K","5,24%"
"30.12.2013","41,00","41,45","41,68","41,00","344,65K","-0,05%"
"27.12.2013","41,02","41,61","41,75","41,02","447,09K","-0,61%"
"23.12.2013","41,27","40,50","41,60","40,50","380,20K","1,90%"
"20.12.2013","40,50","40,55","41,30","40,02","2,23M","-0,05%"
"19.12.2013","40,52","41,60","41,88","40,52","1,16M","-1,89%"
"18.12.2013","41,30","42,28","42,74","40,74","1,66M","-1,60%"
"17.12.2013","41,97","43,95","43,95","41,86","1,09M","-4,18%"
"16.12.2013","43,80","44,30","44,31","43,32","1,19M","-1,15%"
"13.12.2013","44,31","44,88","45,19","43,77","1,04M","-0,43%"
"12.12.2013","44,50","44,36","45,19","44,20","637,95K","-0,43%"
"11.12.2013","44,69","44,78","45,29","44,43","506,80K","-0,02%"
"10.12.2013","44,70","45,40","45,40","43,91","591,77K","-1,54%"
"09.12.2013","45,40","45,79","45,89","44,83","368,92K","-0,04%"
"06.12.2013","45,42","46,30","46,45","44,33","1,58M","0,53%"
"05.12.2013","45,18","45,65","46,03","44,63","1,26M","-1,40%"
"04.12.2013","45,82","45,80","46,28","45,33","921,28K","0,04%"
"03.12.2013","45,80","47,23","47,50","45,80","989,06K","-2,97%"
"02.12.2013","47,20","47,49","48,30","47,11","751,42K","-1,46%"
"29.11.2013","47,90","47,20","47,94","47,02","952,49K","1,91%"
"28.11.2013","47,00","46,55","47,20","46,55","519,65K","0,02%"
"27.11.2013","46,99","45,60","47,05","45,60","409,07K","2,15%"
"26.11.2013","46,00","46,60","47,06","45,84","1,17M","-2,40%"
"25.11.2013","47,13","46,59","47,35","46,37","656,75K","2,57%"
"22.11.2013","45,95","45,21","46,20","45,19","462,26K","2,34%"
"21.11.2013","44,90","45,40","45,60","44,80","626,10K","-1,79%"
"20.11.2013","45,72","46,10","46,50","45,72","737,29K","-1,57%"
"19.11.2013","46,45","46,00","46,45","45,72","420,71K","0,32%"
"18.11.2013","46,30","45,15","46,45","45,07","851,09K","2,89%"
"15.11.2013","45,00","43,95","45,04","43,71","910,48K","3,42%"
"14.11.2013","43,51","43,95","43,95","43,00","437,26K","1,07%"
"13.11.2013","43,05","43,50","43,72","43,02","930,39K","-1,15%"
"12.11.2013","43,55","44,49","44,51","43,55","796,05K","-1,02%"
"08.11.2013","44,00","44,02","44,20","43,61","406,68K","-0,45%"
"07.11.2013","44,20","44,10","44,98","44,10","683,97K","-0,34%"
"06.11.2013","44,35","44,10","44,50","43,70","1,59M","0,11%"
"05.11.2013","44,30","44,20","44,86","43,80","672,31K","0,68%"
"04.11.2013","44,00","44,45","44,45","43,40","634,76K","1,15%"
"31.10.2013","43,50","45,00","45,15","43,45","1,21M","-3,80%"
"30.10.2013","45,22","45,99","46,20","44,91","859,73K","-1,27%"
"29.10.2013","45,80","45,45","46,20","45,21","842,75K","1,33%"
"28.10.2013","45,20","45,00","45,36","44,70","408,92K","0,74%"
"25.10.2013","44,87","45,80","46,71","44,77","781,56K","-2,69%"
"24.10.2013","46,11","46,49","46,49","45,65","419,78K","0,68%"
"23.10.2013","45,80","46,10","46,33","45,33","712,47K","-0,87%"
"22.10.2013","46,20","46,36","46,71","45,95","585,97K","0,43%"
"21.10.2013","46,00","45,05","46,00","45,01","906,92K","2,91%"
"18.10.2013","44,70","45,01","45,25","44,37","528,46K","-0,69%"
"17.10.2013","45,01","45,70","45,98","45,01","477,95K","-1,51%"
"16.10.2013","45,70","45,25","46,35","44,86","759,99K","1,26%"
"15.10.2013","45,13","45,64","46,70","45,13","1,42M","-0,31%"
"14.10.2013","45,27","45,30","45,80","45,10","392,80K","-0,29%"
"11.10.2013","45,40","44,93","45,49","44,40","872,54K","2,39%"
"10.10.2013","44,34","44,00","44,95","43,30","1,50M","1,12%"
"09.10.2013","43,85","43,40","43,90","43,40","818,98K","0,57%"
"08.10.2013","43,60","43,81","43,95","43,33","372,79K","-0,57%"
"07.10.2013","43,85","43,47","43,85","42,88","641,54K","1,34%"
"04.10.2013","43,27","44,54","44,87","42,65","1,43M","-3,42%"
"03.10.2013","44,80","44,28","45,15","44,28","351,13K","1,08%"
"02.10.2013","44,32","44,74","44,93","44,12","256,28K","-1,38%"
"01.10.2013","44,94","44,00","44,94","43,92","391,99K","1,79%"
"30.09.2013","44,15","44,80","44,80","44,10","611,55K","-1,89%"
"27.09.2013","45,00","45,33","45,39","44,62","430,03K","-0,02%"
"26.09.2013","45,01","45,37","45,57","44,86","395,54K","-0,09%"
"25.09.2013","45,05","45,25","45,65","45,01","554,99K","-1,10%"
"24.09.2013","45,55","45,50","45,55","44,92","525,92K","1,20%"
"23.09.2013","45,01","44,65","45,50","44,36","474,50K","0,27%"
"20.09.2013","44,89","44,39","45,20","43,85","1,30M","1,13%"
"19.09.2013","44,39","44,30","44,59","43,79","818,01K","2,64%"
"18.09.2013","43,25","43,25","43,61","42,95","491,10K","0,00%"
"17.09.2013","43,25","43,00","43,64","42,49","891,82K","0,58%"
"16.09.2013","43,00","43,95","43,99","42,91","942,75K","-0,23%"
"13.09.2013","43,10","43,50","43,70","43,01","1,04M","-1,82%"
"12.09.2013","43,90","43,90","44,88","43,35","1,11M","-0,23%"
"11.09.2013","44,00","43,90","44,00","42,87","940,97K","0,23%"
"10.09.2013","43,90","42,39","43,90","41,80","1,66M","4,70%"
"09.09.2013","41,93","41,80","41,93","40,85","1,54M","1,77%"
"06.09.2013","41,20","41,85","42,90","41,08","2,22M","-0,72%"
"05.09.2013","41,50","42,91","43,35","40,40","1,42M","-4,93%"
"04.09.2013","43,65","44,65","45,44","42,80","830,86K","-1,47%"
"03.09.2013","44,30","44,70","45,05","44,16","581,35K","-0,89%"
"02.09.2013","44,70","45,20","45,39","44,41","452,42K","-0,64%"
"30.08.2013","44,99","45,36","45,40","44,70","724,28K","-0,82%"
"29.08.2013","45,36","45,35","45,84","44,94","444,39K","1,32%"
"28.08.2013","44,77","45,35","45,41","44,35","716,14K","-1,28%"
"27.08.2013","45,35","46,18","46,45","45,31","1,13M","-2,99%"
"26.08.2013","46,75","46,20","46,95","46,10","501,62K","1,19%"
"23.08.2013","46,20","46,19","46,79","45,31","944,29K","0,02%"
"22.08.2013","46,19","44,30","46,48","44,11","2,13M","4,60%"
